MORILLA	,	0.000180653
NIEVES	,	0.00018042
PORTA	,	0.000180186
NEBOT	,	0.000179952
PORTELA	,	0.000179952
ZORRILLA	,	0.000179952
CASERO	,	0.000179894
SALAMANCA	,	0.000179894
BENAVENT	,	0.000179543
BARCO	,	0.000179426
CORNEJO	,	0.000179426
QUEROL	,	0.000179368
BATISTA	,	0.000178959
ESPARZA	,	0.000178901
LORA	,	0.000178901
MAYA	,	0.000178842
PAYA	,	0.000178784
ELIAS	,	0.000178667
AMIGO	,	0.000178608
BUSQUETS	,	0.000178608
VIERA	,	0.000178083
BORJA	,	0.000177381
VADILLO	,	0.000177323
GASPAR	,	0.000177265
CONEJO	,	0.000177206
ARAMBURU	,	0.000177031
CANALS	,	0.000176914
ROPERO	,	0.000176914
ANTUNEZ	,	0.000176856
FARIÑA	,	0.000176563
MACHADO	,	0.000176447
TEJERA	,	0.000176271
HOLGADO	,	0.000175629
CANDELA	,	0.00017557
LLANO	,	0.000174986
CARPINTERO	,	0.000174928
GUIRADO	,	0.000174928
PINTADO	,	0.000174635
